file,target,identifier
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1859/11/26_01/bmtnabi_1859-11-26_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1859-11-26_01,ark:/88435/cc08hj332
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1859/12/03_01/bmtnabi_1859-12-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1859-12-03_01,ark:/88435/7m01bp40c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1859/12/10_01/bmtnabi_1859-12-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1859-12-10_01,ark:/88435/3t945t48h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1859/12/17_01/bmtnabi_1859-12-17_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1859-12-17_01,ark:/88435/02870z58n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1859/12/24_01/bmtnabi_1859-12-24_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1859-12-24_01,ark:/88435/vd66w2624
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/01/01_01/bmtnabi_1860-01-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-01-01_01,ark:/88435/qn59q6721
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/01/07_01/bmtnabi_1860-01-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-01-07_01,ark:/88435/kw52jb79q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/01/14_01/bmtnabi_1860-01-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-01-14_01,ark:/88435/g445cg86d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/01/21_01/bmtnabi_1860-01-21_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-01-21_01,ark:/88435/bc386m93v
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/01/28_01/bmtnabi_1860-01-28_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-01-28_01,ark:/88435/6m311s01k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/02/04_01/bmtnabi_1860-02-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-02-04_01,ark:/88435/2v23vx114
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/02/11_01/bmtnabi_1860-02-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-02-11_01,ark:/88435/z603r1143
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/02/18_01/bmtnabi_1860-02-18_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-02-18_01,ark:/88435/td96k524t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/02/25_01/bmtnabi_1860-02-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-02-25_01,ark:/88435/pn89d932r
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/03/03_01/bmtnabi_1860-03-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-03-03_01,ark:/88435/jw827f38z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/03/10_01/bmtnabi_1860-03-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-03-10_01,ark:/88435/f4752k45n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/03/17_01/bmtnabi_1860-03-17_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-03-17_01,ark:/88435/9c67wq54q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/03/24_01/bmtnabi_1860-03-24_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-03-24_01,ark:/88435/5m60qv630
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/03/31_01/bmtnabi_1860-03-31_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-03-31_01,ark:/88435/1z40kw543
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/04/07_01/bmtnabi_1860-04-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-04-07_01,ark:/88435/x633f375c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/04/14_01/bmtnabi_1860-04-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-04-14_01,ark:/88435/sf268781b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/04/21_01/bmtnabi_1860-04-21_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-04-21_01,ark:/88435/np193c885
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/04/28_01/bmtnabi_1860-04-28_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-04-28_01,ark:/88435/hx11xh954
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/05/05_01/bmtnabi_1860-05-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-05-05_01,ark:/88435/d504rp04q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/05/12_01/bmtnabi_1860-05-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-05-12_01,ark:/88435/8c97kt14f
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/05/19_01/bmtnabi_1860-05-19_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-05-19_01,ark:/88435/4q77fv061
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/05/26_01/bmtnabi_1860-05-26_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-05-26_01,ark:/88435/0z7090165
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/02_01/bmtnabi_1860-06-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-06-02_01,ark:/88435/w6634634m
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/07_01/bmtnabi_1860-06-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=&issueURN=,ark:/88435/rf55zb41q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/09_01/bmtnabi_1860-06-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-06-09_01,ark:/88435/mp48sg48j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/14_01/bmtnabi_1860-06-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=&issueURN=,ark:/88435/gx41mm57t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/16_01/bmtnabi_1860-06-16_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-06-16_01,ark:/88435/c821gn50r
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/23_01/bmtnabi_1860-06-23_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-06-23_01,ark:/88435/7h149s59j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/06/30_01/bmtnabi_1860-06-30_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-06-30_01,ark:/88435/3r074x68z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/07/07_01/bmtnabi_1860-07-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-07-07_01,ark:/88435/00000274d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/07/14_01/bmtnabi_1860-07-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-07-14_01,ark:/88435/v692t893k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/07/21_01/bmtnabi_1860-07-21_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-07-21_01,ark:/88435/qf85nf01f
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/07/28_01/bmtnabi_1860-07-28_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-07-28_01,ark:/88435/kp78gk10v
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/08/04_01/bmtnabi_1860-08-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-08-04_01,ark:/88435/g158bm00q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/08/11_01/bmtnabi_1860-08-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-08-11_01,ark:/88435/b8515r10g
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/08/18_01/bmtnabi_1860-08-18_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-08-18_01,ark:/88435/6h440w198
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/08/25_01/bmtnabi_1860-08-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-08-25_01,ark:/88435/2r36v1258
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/09/01_01/bmtnabi_1860-09-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-09-01_01,ark:/88435/z029p7446
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/09/08_01/bmtnabi_1860-09-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-09-08_01,ark:/88435/t722hc520
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/09/15_01/bmtnabi_1860-09-15_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-09-15_01,ark:/88435/pg15bh61d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/09/22_01/bmtnabi_1860-09-22_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-09-22_01,ark:/88435/js956j53t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/09/29_01/bmtnabi_1860-09-29_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-09-29_01,ark:/88435/f1881p62g
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/10/06_01/bmtnabi_1860-10-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-10-06_01,ark:/88435/9880vt70x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/10/13_01/bmtnabi_1860-10-13_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-10-13_01,ark:/88435/5h73pz77r
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/10/20_01/bmtnabi_1860-10-20_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-10-20_01,ark:/88435/1r66j384k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/10/27_01/bmtnabi_1860-10-27_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-10-27_01,ark:/88435/x059cb04x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/11/03_01/bmtnabi_1860-11-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-11-03_01,ark:/88435/s7526g136
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/11/10_01/bmtnabi_1860-11-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-11-10_01,ark:/88435/nk322h068
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/11/17_01/bmtnabi_1860-11-17_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-11-17_01,ark:/88435/ht24wn16t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/11/24_01/bmtnabi_1860-11-24_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-11-24_01,ark:/88435/d217qs240
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/12/01_01/bmtnabi_1860-12-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-12-01_01,ark:/88435/8910jx30t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/12/08_01/bmtnabi_1860-12-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-12-08_01,ark:/88435/4j03d2371
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/12/15_01/bmtnabi_1860-12-15_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-12-15_01,ark:/88435/0r967645s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/12/22_01/bmtnabi_1860-12-22_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-12-22_01,ark:/88435/w0892d66p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1860/12/29_01/bmtnabi_1860-12-29_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1860-12-29_01,ark:/88435/rb68xf57f
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/01/05_01/bmtnabi_1861-01-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-01-05_01,ark:/88435/mk61rk66q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/01/12_01/bmtnabi_1861-01-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-01-12_01,ark:/88435/gt54kq74n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/01/19_01/bmtnabi_1861-01-19_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-01-19_01,ark:/88435/c247dv81b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/01/26_01/bmtnabi_1861-01-26_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-01-26_01,ark:/88435/79408088d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/02/02_01/bmtnabi_1861-02-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-02-02_01,ark:/88435/3j333496b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/02/09_01/bmtnabi_1861-02-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-02-09_01,ark:/88435/zs25xc182
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/02/16_01/bmtnabi_1861-02-16_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-02-16_01,ark:/88435/v405sd09d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/02/23_01/bmtnabi_1861-02-23_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-02-23_01,ark:/88435/qb98mj194
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/03/02_01/bmtnabi_1861-03-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-03-02_01,ark:/88435/kk91fp27x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/03/09_01/bmtnabi_1861-03-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-03-09_01,ark:/88435/ft848t33w
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/03/16_01/bmtnabi_1861-03-16_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-03-16_01,ark:/88435/b2773z40k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/03/23_01/bmtnabi_1861-03-23_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-03-23_01,ark:/88435/6969z348x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/03/30_01/bmtnabi_1861-03-30_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-03-30_01,ark:/88435/2j62s7576
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/04/06_01/bmtnabi_1861-04-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-04-06_01,ark:/88435/xw42nb624
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/04/13_01/bmtnabi_1861-04-13_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-04-13_01,ark:/88435/t435gg71s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/04/20_01/bmtnabi_1861-04-20_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-04-20_01,ark:/88435/pc289m793
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/04/27_01/bmtnabi_1861-04-27_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-04-27_01,ark:/88435/jm214r86d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/05/04_01/bmtnabi_1861-05-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-05-04_01,ark:/88435/dv13zw93h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/05/11_01/bmtnabi_1861-05-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-05-11_01,ark:/88435/9306t202g
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/05/18_01/bmtnabi_1861-05-18_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-05-18_01,ark:/88435/5999n6126
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/05/25_01/bmtnabi_1861-05-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-05-25_01,ark:/88435/1n79h701b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabi/issues/1861/06/01_01/bmtnabi_1861-06-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabi&issueURN=urn:PUL:bluemountain:bmtnabi_1861-06-01_01,ark:/88435/ww72bf23b
